Num_acc,Date,Conditions Lumineuses,Conditions Atmosphériques,Etat Surface,Catégorie Route,Vitesse Maximale Autorisée,Type Collision,Nombre Véhicules Impliqués,Nombre Usagers Impliqués,Gravité
9142,2022-01-05 18:52:27,Nuit,Normal,Sec,Voie Communale,30.0,Autre,1.0,1.0,
9143,2022-01-16 06:45:22,Nuit,Normal,Sec,50.0,50.0,,1.0,1.0,0.0
9144,2022-01-20 06:37:53,Nuit,Normal,Sec,Route Départementale,75.0,Autre,3.0,4.0,1.0
9145,2022-01-27 19:01:12,Nuit,Normal,Sec,Route Nationale,100.0,Autre,1.0,5.0,
9149,2022-01-18 09:11:05,Jour,Normal,Sec,Voie Communale,50.0,Par l'arrière,,,0.0
9156,2022-01-15 06:39:21,Nuit,Normal,Sec,Route Départementale,80.0,Autre,,2.0,1.0
9157,2022-01-13 05:05:23,Nuit,Normal,Sec,Route Départementale,75.0,Autre,1.0,1.0,0.0
9159,2022-01-14 08:26:20,Nuit,Normal,Sec,Route Départementale,70.0,Par l'arrière,2.0,,
9164,2022-01-20 10:14:04,Jour,Normal,Sec,Route Départementale,75.0,Par le coté,2.0,,0.0
9170,2022-01-28 19:34:23,Nuit,Normal,Sec,80.0,80.0,Par le coté,2.0,3.0,1.0
9174,2022-01-15 10:40:38,Jour,Normal,Sec,50.0,50.0,Par le coté,2.0,3.0,1.0
9177,2022-01-26 03:21:06,Nuit,Normal,Sec,Route Départementale,75.0,,1.0,1.0,1.0
9179,2022-01-11 12:49:02,Jour,Normal,Sec,Voie Communale,40.0,,2.0,5.0,0.0
9182,2022-01-29 16:17:33,Jour,Normal,Sec,50.0,50.0,Par l'arrière,2.0,3.0,0.0
9185,2022-01-06 02:32:25,Nuit,Normal,Sec,80.0,80.0,Par l'arrière,2.0,,
9194,2022-01-06 08:30:22,Nuit,Normal,Sec,70.0,70.0,Autre,1.0,1.0,0.0
9196,2022-01-18 12:57:13,Jour,Normal,Sec,Voie Communale,30.0,,2.0,2.0,0.0
9200,2022-01-29 01:54:34,Nuit,Normal,Sec,Route Départementale,70.0,Par le coté,2.0,,1.0
9210,2022-01-14 08:52:13,Jour,Normal,Sec,Route Départementale,70.0,Frontale,2.0,2.0,
9214,2022-01-13 22:59:12,Nuit,Normal,Sec,Voie Communale,30.0,Par le coté,,2.0,0.0
9222,2022-01-26 17:26:34,Nuit,Normal,Sec,Route Départementale,70.0,Par le coté,2.0,,
9225,2022-01-22 09:18:31,Jour,Normal,Sec,70.0,70.0,Autre,3.0,3.0,1.0
9242,2022-01-22 06:32:15,Nuit,Normal,Sec,Voie Communale,30.0,Autre,,1.0,0.0
9245,2022-01-17 03:17:44,Nuit,Normal,Sec,Route Départementale,80.0,Autre,,,
9248,2022-01-10 01:16:04,Nuit,Normal,Sec,80.0,80.0,Autre,1.0,1.0,0.0
9253,2022-01-26 15:43:37,Jour,Normal,Sec,Autoroute,130.0,Par le coté,2.0,,1.0
9256,2022-01-25 21:48:09,Nuit,Normal,Sec,Voie Communale,40.0,,2.0,2.0,1.0
9261,2022-01-27 06:45:19,Nuit,Normal,Sec,Voie Communale,40.0,Par le coté,,3.0,0.0
9263,2022-01-28 07:26:04,Nuit,Normal,Sec,70.0,70.0,,2.0,2.0,1.0
9264,2022-01-15 11:24:04,Jour,Normal,Sec,Route Départementale,80.0,,2.0,2.0,
9267,2022-01-25 03:41:57,Nuit,Normal,Sec,Route Départementale,80.0,Par le coté,2.0,,0.0
9269,2022-01-12 10:33:02,Jour,Normal,Sec,Voie Communale,30.0,Par l'arrière,,5.0,
9273,2022-01-26 05:44:37,Nuit,Normal,Sec,Autoroute,130.0,Par le coté,2.0,,
9274,2022-01-29 16:49:38,Jour,Normal,Sec,Voie Communale,40.0,Frontale,2.0,,0.0
9275,2022-01-16 14:42:31,Jour,Normal,Sec,50.0,50.0,,2.0,3.0,0.0
9276,2022-01-01 23:31:43,Nuit,Normal,Sec,Voie Communale,40.0,,,3.0,
9285,2022-01-14 01:03:17,Nuit,Normal,Sec,Voie Communale,50.0,Par le coté,2.0,,0.0
9290,2022-01-20 05:10:02,Nuit,Normal,Sec,Voie Communale,50.0,Autre,1.0,1.0,
9291,2022-01-30 08:03:24,Jour,Normal,Sec,Route Nationale,110.0,,2.0,4.0,0.0
9299,2022-01-06 01:29:02,Nuit,Normal,Sec,Autoroute,130.0,Frontale,2.0,,0.0
9312,2022-01-02 09:16:52,Jour,Normal,Sec,80.0,80.0,Autre,1.0,1.0,
9314,2022-01-14 09:39:47,Jour,Normal,Sec,Voie Communale,40.0,Autre,1.0,1.0,0.0
9323,2022-01-22 19:33:28,Nuit,Normal,Sec,80.0,80.0,Par l'arrière,2.0,5.0,1.0
9324,2022-01-18 13:02:23,Jour,Normal,Sec,Route Départementale,75.0,,2.0,,1.0
9329,2022-01-18 04:40:49,Nuit,Normal,Sec,Voie Communale,50.0,Par l'arrière,2.0,4.0,
9336,2022-01-14 02:54:53,Nuit,Normal,Sec,110.0,110.0,,,5.0,
9343,2022-01-05 00:28:25,Nuit,Normal,Sec,Route Départementale,75.0,Par le coté,2.0,4.0,1.0
9346,2022-01-18 02:27:10,Nuit,Normal,Sec,Voie Communale,30.0,,,4.0,0.0
9349,2022-01-11 17:13:50,Jour,Normal,Sec,Voie Communale,40.0,Par l'arrière,2.0,2.0,
9351,2022-01-16 18:39:27,Nuit,Normal,Sec,Autoroute,130.0,Autre,3.0,,
9355,2022-01-20 21:05:39,Nuit,Normal,Sec,Voie Communale,50.0,Par le coté,2.0,,1.0
9356,2022-01-05 19:40:50,Nuit,Normal,Sec,Route Départementale,80.0,Autre,1.0,2.0,1.0
9360,2022-01-31 06:42:40,Nuit,Normal,Sec,Autoroute,130.0,Par le coté,,3.0,0.0
9365,2022-01-21 06:18:46,Nuit,Normal,Sec,Autoroute,130.0,Par le coté,2.0,2.0,
9370,2022-01-13 23:28:21,Nuit,Normal,Sec,50.0,50.0,Autre,1.0,,0.0
9374,2022-01-21 09:48:42,Jour,Normal,Sec,Voie Communale,50.0,Autre,,4.0,0.0
9376,2022-01-17 15:55:10,Jour,Normal,Sec,Autoroute,130.0,Par l'arrière,2.0,,0.0
9377,2022-01-01 23:56:52,Nuit,Normal,Sec,Voie Communale,40.0,,3.0,,
9383,2022-01-05 00:53:34,Nuit,Normal,Sec,Route Départementale,75.0,Par le coté,2.0,4.0,0.0
9386,2022-01-05 16:53:21,Jour,Normal,Sec,80.0,80.0,,2.0,5.0,1.0
9393,2022-01-28 03:45:52,Nuit,Normal,Sec,70.0,70.0,,,,
9396,2022-01-06 23:58:11,Nuit,Normal,Sec,Route Nationale,90.0,Par l'arrière,2.0,6.0,0.0
9400,2022-01-29 14:16:11,Jour,Normal,Sec,Voie Communale,50.0,Par le coté,,2.0,0.0
9412,2022-01-01 00:23:27,Nuit,Normal,Sec,70.0,70.0,Par l'arrière,,3.0,0.0
9415,2022-01-05 10:47:36,Jour,Normal,Sec,Route Départementale,75.0,Autre,1.0,4.0,1.0
9416,2022-01-17 16:47:13,Jour,Normal,Sec,Autoroute,130.0,Autre,1.0,,1.0
9417,2022-01-02 07:47:07,Nuit,Normal,Sec,Voie Communale,40.0,,2.0,2.0,0.0
9418,2022-01-16 04:06:54,Nuit,Normal,Sec,Route Départementale,75.0,Par l'arrière,2.0,2.0,0.0
9425,2022-01-05 04:02:28,Nuit,Normal,Sec,Route Départementale,75.0,Par l'arrière,,4.0,0.0
9427,2022-01-24 05:32:56,Nuit,Normal,Sec,Voie Communale,40.0,,,,0.0
9429,2022-01-27 16:43:48,Jour,Normal,Sec,80.0,80.0,Par le coté,2.0,6.0,1.0
9431,2022-01-22 00:58:43,Nuit,Normal,Sec,Route Départementale,75.0,,1.0,1.0,
9432,2022-01-30 05:32:20,Nuit,Normal,Sec,50.0,50.0,Frontale,,7.0,1.0
9434,2022-01-12 09:30:53,Jour,Normal,Sec,Voie Communale,40.0,Par le coté,2.0,,0.0
9437,2022-01-22 10:09:20,Jour,Normal,Sec,Voie Communale,50.0,,,,0.0
9445,2022-01-22 06:46:48,Nuit,Normal,Sec,Voie Communale,30.0,,,2.0,
9449,2022-01-16 22:54:34,Nuit,Normal,Sec,Voie Communale,40.0,Par le coté,,7.0,1.0
9450,2022-01-05 11:47:33,Jour,Normal,Sec,Voie Communale,40.0,Par l'arrière,,2.0,
9459,2022-01-23 00:09:22,Nuit,Normal,Sec,Autoroute,130.0,Par le coté,2.0,2.0,0.0
9460,2022-01-10 03:11:43,Nuit,Normal,Sec,70.0,70.0,,,2.0,0.0
9466,2022-01-31 05:19:47,Nuit,Normal,Sec,80.0,80.0,Frontale,2.0,,
9468,2022-01-25 07:56:22,Nuit,Normal,Sec,Route Départementale,70.0,Par le coté,,5.0,1.0
9481,2022-01-22 18:04:58,Nuit,Normal,Sec,Autoroute,130.0,Par le coté,,2.0,1.0
9489,2022-01-27 07:55:39,Nuit,Normal,Sec,Route Départementale,75.0,Par le coté,2.0,4.0,1.0
9490,2022-01-11 07:59:04,Nuit,Normal,Sec,Route Départementale,75.0,,2.0,,1.0
9501,2022-01-26 07:41:46,Nuit,Normal,Sec,Voie Communale,50.0,Frontale,2.0,4.0,0.0
9506,2022-01-27 02:38:51,Nuit,Normal,Sec,110.0,110.0,Par le coté,2.0,,0.0
9511,2022-01-18 03:03:27,Nuit,Normal,Sec,Route Départementale,75.0,,2.0,3.0,0.0
9513,2022-01-06 04:21:26,Nuit,Normal,Sec,Voie Communale,50.0,Par le coté,,2.0,
9526,2022-01-16 02:44:36,Nuit,Normal,Sec,Route Départementale,80.0,,,1.0,
9530,2022-01-30 07:09:39,Nuit,Normal,Sec,70.0,70.0,Autre,,,
9538,2022-01-16 05:24:24,Nuit,Normal,Sec,Voie Communale,50.0,Autre,,,0.0
9543,2022-01-05 15:57:15,Jour,Normal,Sec,Voie Communale,30.0,Par l'arrière,2.0,2.0,0.0
9547,2022-01-27 05:14:44,Nuit,Normal,Sec,70.0,70.0,Autre,,,0.0
9548,2022-01-15 18:36:38,Nuit,Normal,Sec,Voie Communale,40.0,,2.0,4.0,0.0
9550,2022-01-25 22:01:25,Nuit,Normal,Sec,Voie Communale,50.0,Par le coté,,5.0,1.0
9558,2022-01-02 00:55:22,Nuit,Normal,Sec,Route Départementale,75.0,Autre,,12.0,1.0
9560,2022-01-27 01:11:20,Nuit,Normal,Sec,Route Départementale,75.0,Frontale,2.0,,1.0
9566,2022-01-02 00:17:14,Nuit,Normal,Sec,90.0,90.0,Autre,,3.0,0.0
9569,2022-01-29 00:26:14,Nuit,Normal,Sec,Voie Communale,40.0,,2.0,4.0,
9570,2022-01-05 16:23:25,Jour,Normal,Sec,110.0,110.0,Par le coté,2.0,,1.0
9573,2022-01-06 10:22:20,Jour,Normal,Sec,Voie Communale,40.0,Par l'arrière,,2.0,
9580,2022-01-27 03:47:06,Nuit,Normal,Sec,Autoroute,130.0,Frontale,,2.0,1.0
9581,2022-01-12 10:08:10,Jour,Normal,Sec,Voie Communale,30.0,Par le coté,,,0.0
9584,2022-01-24 05:27:34,Nuit,Normal,Sec,70.0,70.0,Autre,1.0,1.0,1.0
9586,2022-01-12 01:20:22,Nuit,Normal,Sec,Voie Communale,50.0,,3.0,,
9587,2022-01-30 05:21:23,Nuit,Normal,Sec,Route Départementale,70.0,,,1.0,0.0
9588,2022-01-16 06:15:08,Nuit,Normal,Sec,50.0,50.0,Autre,1.0,2.0,0.0
9590,2022-01-12 18:22:22,Nuit,Normal,Sec,50.0,50.0,Par le coté,2.0,,
9595,2022-01-31 09:24:58,Jour,Normal,Sec,Route Départementale,75.0,Autre,1.0,5.0,0.0
9598,2022-01-14 02:01:57,Nuit,Normal,Sec,Voie Communale,40.0,Par le coté,,,1.0
9601,2022-01-11 15:50:37,Jour,Normal,Sec,Voie Communale,30.0,Par l'arrière,,,0.0
9609,2022-01-14 06:38:19,Nuit,Normal,Sec,Route Départementale,80.0,,1.0,,
9614,2022-01-23 15:45:19,Jour,Normal,Sec,80.0,80.0,,,2.0,0.0
9615,2022-01-14 00:38:43,Nuit,Normal,Sec,110.0,110.0,Par le coté,2.0,2.0,
9622,2022-01-31 22:40:40,Nuit,Normal,Sec,50.0,50.0,Frontale,2.0,3.0,
9628,2022-01-30 17:20:59,Jour,Normal,Sec,Route Nationale,110.0,Autre,1.0,1.0,
9633,2022-01-06 11:49:26,Jour,Normal,Sec,Voie Communale,50.0,Par le coté,,3.0,0.0
9641,2022-01-23 00:47:21,Nuit,Normal,Sec,Route Départementale,75.0,,,4.0,
9645,2022-01-17 03:59:14,Nuit,Normal,Sec,Voie Communale,30.0,,2.0,2.0,
9650,2022-01-29 14:07:25,Jour,Normal,Sec,Voie Communale,30.0,,2.0,,1.0
9653,2022-01-21 21:33:13,Nuit,Normal,Sec,Voie Communale,40.0,Par le coté,2.0,5.0,0.0
9656,2022-01-22 13:58:06,Jour,Normal,Sec,Route Nationale,90.0,,2.0,2.0,0.0
9659,2022-01-30 11:24:24,Jour,Normal,Sec,Autoroute,130.0,Par le coté,2.0,2.0,
9664,2022-01-06 13:32:08,Jour,Normal,Sec,Voie Communale,50.0,Par le coté,,,0.0
9668,2022-01-16 04:05:00,Nuit,Normal,Sec,50.0,50.0,Par le coté,,,0.0
9670,2022-01-26 17:34:19,Nuit,Normal,Sec,Voie Communale,40.0,,2.0,,0.0
9679,2022-01-01 18:58:41,Nuit,Normal,Sec,Route Départementale,75.0,Par l'arrière,2.0,6.0,1.0
9680,2022-01-16 04:25:30,Nuit,Normal,Sec,Route Départementale,70.0,Frontale,2.0,6.0,0.0
9685,2022-01-23 18:50:05,Nuit,Normal,Sec,Route Départementale,75.0,Par le coté,2.0,2.0,
9693,2022-01-26 07:19:37,Nuit,Normal,Sec,Route Départementale,75.0,,,1.0,1.0
9695,2022-01-27 08:13:24,Jour,Normal,Sec,80.0,80.0,Par l'arrière,2.0,,1.0
9696,2022-01-12 06:02:33,Nuit,Normal,Sec,Voie Communale,50.0,Par le coté,,5.0,1.0
9697,2022-01-29 20:51:48,Nuit,Normal,Sec,Route Départementale,80.0,,,2.0,0.0
9698,2022-01-22 23:38:01,Nuit,Normal,Sec,Route Départementale,75.0,Frontale,,,1.0
9701,2022-01-23 06:57:16,Nuit,Normal,Sec,90.0,90.0,,,,
9703,2022-01-24 02:33:09,Nuit,Normal,Sec,Route Départementale,75.0,Autre,1.0,1.0,1.0
9704,2022-01-11 16:07:57,Jour,Normal,Sec,Voie Communale,40.0,,2.0,3.0,1.0
9709,2022-01-01 09:31:43,Jour,Normal,Sec,Autoroute,130.0,Par l'arrière,2.0,2.0,0.0
9712,2022-01-10 00:23:31,Nuit,Normal,Sec,Voie Communale,50.0,Autre,,4.0,0.0
9716,2022-01-27 02:53:15,Nuit,Normal,Sec,70.0,70.0,Par le coté,2.0,,1.0
9721,2022-01-29 05:26:08,Nuit,Normal,Sec,Voie Communale,40.0,Par l'arrière,2.0,4.0,
9730,2022-01-26 20:01:16,Nuit,Normal,Sec,50.0,50.0,,1.0,2.0,
9732,2022-01-29 11:50:05,Jour,Normal,Sec,Autoroute,130.0,Autre,,4.0,1.0
9735,2022-01-20 17:35:26,Nuit,Normal,Sec,80.0,80.0,Frontale,2.0,,0.0
9738,2022-01-12 20:54:02,Nuit,Normal,Sec,70.0,70.0,,,4.0,0.0
9740,2022-01-26 00:46:20,Nuit,Normal,Sec,50.0,50.0,Par l'arrière,,,
9749,2022-01-13 20:12:18,Nuit,Normal,Sec,50.0,50.0,Par le coté,2.0,3.0,0.0
9750,2022-01-14 13:10:58,Jour,Normal,Sec,Route Départementale,80.0,Autre,1.0,,
9757,2022-01-30 11:54:27,Jour,Normal,Sec,Route Départementale,70.0,,2.0,2.0,
9761,2022-01-13 21:10:46,Nuit,Normal,Sec,Voie Communale,50.0,Autre,1.0,,0.0
9764,2022-01-20 20:53:03,Nuit,Normal,Sec,Route Départementale,70.0,Par le coté,,3.0,
9766,2022-01-25 20:08:14,Nuit,Normal,Sec,Route Départementale,70.0,,2.0,3.0,0.0
9776,2022-01-01 11:17:56,Jour,Normal,Sec,Route Départementale,70.0,,1.0,,
9778,2022-01-21 09:55:18,Jour,Normal,Sec,50.0,50.0,,1.0,3.0,0.0
9780,2022-01-10 23:45:04,Nuit,Normal,Sec,Route Départementale,80.0,Par le coté,,5.0,1.0
9785,2022-01-28 17:45:33,Nuit,Normal,Sec,80.0,80.0,Frontale,2.0,2.0,
9789,2022-01-28 19:19:25,Nuit,Normal,Sec,80.0,80.0,Autre,3.0,,0.0
9803,2022-01-18 22:00:48,Nuit,Normal,Sec,Voie Communale,40.0,Par l'arrière,2.0,2.0,
9819,2022-01-21 08:49:01,Jour,Normal,Sec,Voie Communale,30.0,,2.0,5.0,0.0
9823,2022-01-31 14:22:00,Jour,Normal,Sec,Voie Communale,40.0,,2.0,,1.0
9828,2022-01-27 21:07:50,Nuit,Normal,Sec,50.0,50.0,Par le coté,2.0,2.0,
9831,2022-01-21 07:11:11,Nuit,Normal,Sec,Voie Communale,30.0,Par l'arrière,2.0,2.0,
9832,2022-01-22 13:38:18,Jour,Normal,Sec,Autoroute,130.0,Autre,1.0,2.0,0.0
9837,2022-01-22 04:18:33,Nuit,Normal,Sec,Voie Communale,30.0,Par le coté,,,
9839,2022-01-14 12:54:37,Jour,Normal,Sec,80.0,80.0,Frontale,2.0,3.0,0.0
9842,2022-01-18 18:29:20,Nuit,Normal,Sec,Voie Communale,50.0,,,1.0,0.0
9844,2022-01-26 19:04:20,Nuit,Normal,Sec,70.0,70.0,,2.0,,0.0
9845,2022-01-02 10:57:36,Jour,Normal,Sec,Route Départementale,75.0,Autre,1.0,1.0,0.0
9851,2022-01-15 23:03:45,Nuit,Normal,Sec,80.0,80.0,Autre,1.0,1.0,0.0
9855,2022-01-18 11:16:52,Jour,Normal,Sec,Voie Communale,40.0,Par le coté,2.0,2.0,
9857,2022-01-23 02:08:07,Nuit,Normal,Sec,70.0,70.0,,,,1.0
9863,2022-01-31 05:49:00,Nuit,Normal,Sec,Voie Communale,40.0,Par l'arrière,,3.0,0.0
9868,2022-01-05 12:31:24,Jour,Normal,Sec,Route Départementale,70.0,Par le coté,2.0,,0.0
9872,2022-01-16 05:08:49,Nuit,Normal,Sec,Voie Communale,40.0,Par le coté,2.0,8.0,1.0
9893,2022-01-23 03:50:51,Nuit,Normal,Sec,90.0,90.0,Par le coté,2.0,2.0,0.0
9894,2022-01-13 03:45:47,Nuit,Normal,Sec,Autoroute,130.0,Autre,3.0,7.0,0.0
9903,2022-01-31 02:50:33,Nuit,Normal,Sec,Route Départementale,80.0,,,5.0,0.0
9904,2022-01-17 11:04:59,Jour,Normal,Sec,Autoroute,130.0,Autre,3.0,3.0,0.0
9905,2022-01-15 18:29:17,Nuit,Normal,Sec,Voie Communale,30.0,Frontale,2.0,,1.0
9915,2022-01-18 19:32:07,Nuit,Normal,Sec,Route Départementale,75.0,,1.0,1.0,1.0
9925,2022-01-14 23:56:48,Nuit,Normal,Sec,Autoroute,130.0,Par l'arrière,,5.0,0.0
9926,2022-01-14 01:02:06,Nuit,Normal,Sec,Route Départementale,80.0,Par le coté,2.0,,0.0
9929,2022-01-31 06:13:35,Nuit,Normal,Sec,Voie Communale,40.0,Par le coté,2.0,3.0,1.0
9930,2022-01-10 00:30:34,Nuit,Normal,Sec,Voie Communale,30.0,Par le coté,2.0,7.0,1.0
9931,2022-01-27 11:03:17,Jour,Normal,Sec,Voie Communale,30.0,Par le coté,2.0,2.0,0.0
9934,2022-01-15 21:25:57,Nuit,Normal,Sec,Autoroute,130.0,,2.0,3.0,0.0
9936,2022-01-16 23:09:33,Nuit,Normal,Sec,Route Départementale,75.0,Par le coté,2.0,2.0,1.0
9941,2022-01-10 10:23:33,Jour,Normal,Sec,Voie Communale,40.0,Par l'arrière,,2.0,
9943,2022-01-25 09:45:42,Jour,Normal,Sec,Voie Communale,50.0,,2.0,2.0,1.0
9944,2022-01-18 06:35:50,Nuit,Normal,Sec,50.0,50.0,Autre,,1.0,1.0
9957,2022-01-05 10:51:28,Jour,Normal,Sec,50.0,50.0,Par l'arrière,2.0,,0.0
9958,2022-01-26 03:30:17,Nuit,Normal,Sec,Route Départementale,75.0,,2.0,5.0,1.0
9970,2022-01-26 06:23:23,Nuit,Normal,Sec,50.0,50.0,,,4.0,
9972,2022-01-26 18:08:19,Nuit,Normal,Sec,Voie Communale,40.0,Par l'arrière,2.0,,
9975,2022-01-31 16:14:55,Jour,Normal,Sec,Route Départementale,70.0,Par l'arrière,2.0,2.0,0.0
9978,2022-01-14 16:25:54,Jour,Normal,Sec,70.0,70.0,,,2.0,0.0
9983,2022-01-28 14:35:01,Jour,Normal,Sec,Voie Communale,40.0,Par le coté,2.0,3.0,0.0
9987,2022-01-31 23:31:15,Nuit,Normal,Sec,Voie Communale,40.0,Autre,1.0,2.0,
9990,2022-01-22 14:37:05,Jour,Normal,Sec,Voie Communale,50.0,,2.0,2.0,
9998,2022-01-18 19:45:03,Nuit,Normal,Sec,Voie Communale,30.0,,2.0,5.0,0.0
9999,2022-01-25 18:55:11,Nuit,Normal,Sec,70.0,70.0,,,4.0,
1,2022-01-04 05:36:20,Nuit,Pluie,Mouillé,Voie Communale,40.0,Par le coté,2.0,6.0,0.0
5,2022-01-04 19:52:29,Nuit,Pluie,Mouillé,Route Départementale,80.0,,1.0,1.0,
8,2022-01-19 02:54:44,Nuit,Pluie,Mouillé,70.0,70.0,,2.0,3.0,
20,2022-01-19 12:42:32,Jour,Pluie,Mouillé,70.0,70.0,Par le coté,2.0,,
22,2022-01-03 11:31:04,Jour,Pluie,Mouillé,80.0,80.0,Par le coté,2.0,,1.0
23,2022-01-04 06:15:40,Nuit,Pluie,Mouillé,Voie Communale,30.0,Autre,1.0,1.0,0.0
28,2022-01-07 22:40:29,Nuit,Pluie,Mouillé,Route Départementale,75.0,Par le coté,2.0,,0.0
32,2022-01-08 13:43:04,Jour,Pluie,Mouillé,Voie Communale,30.0,,,7.0,0.0
53,2022-01-09 13:04:18,Jour,Pluie,Mouillé,Voie Communale,50.0,,,1.0,
61,2022-01-03 07:34:32,Nuit,Pluie,Mouillé,Voie Communale,40.0,,,7.0,1.0
67,2022-01-07 17:42:45,Nuit,Pluie,Mouillé,Voie Communale,50.0,Par le coté,2.0,3.0,0.0
69,2022-01-09 17:05:36,Jour,Pluie,Mouillé,80.0,80.0,Par le coté,2.0,7.0,0.0
93,2022-01-19 11:42:26,Jour,Pluie,Mouillé,Voie Communale,30.0,,,3.0,
96,2022-01-19 11:34:47,Jour,Pluie,Mouillé,50.0,50.0,,2.0,,
98,2022-01-03 03:23:49,Nuit,Pluie,Mouillé,Route Départementale,70.0,,2.0,6.0,1.0
101,2022-01-03 03:59:45,Nuit,Pluie,Mouillé,Route Départementale,75.0,,2.0,3.0,
111,2022-01-07 17:23:18,Jour,Pluie,Mouillé,70.0,70.0,Par l'arrière,2.0,4.0,0.0
112,2022-01-03 07:07:27,Nuit,Pluie,Mouillé,Route Départementale,70.0,,1.0,1.0,
121,2022-01-09 18:51:21,Nuit,Pluie,Mouillé,80.0,80.0,Par l'arrière,2.0,4.0,0.0
126,2022-01-08 18:06:15,Nuit,Pluie,Mouillé,Route Départementale,75.0,Autre,1.0,,1.0
127,2022-01-07 06:03:08,Nuit,Pluie,Mouillé,Route Départementale,80.0,Par le coté,2.0,2.0,0.0
132,2022-01-19 23:48:47,Nuit,Pluie,Mouillé,Route Départementale,75.0,Autre,1.0,1.0,
142,2022-01-04 17:34:48,Nuit,Pluie,Mouillé,Voie Communale,30.0,Par le coté,2.0,2.0,
146,2022-01-07 03:24:00,Nuit,Pluie,Mouillé,Voie Communale,50.0,Autre,,,
161,2022-01-09 07:54:55,Nuit,Pluie,Mouillé,Route Départementale,80.0,Frontale,2.0,6.0,0.0
169,2022-01-04 05:33:54,Nuit,Pluie,Mouillé,Voie Communale,30.0,,2.0,2.0,
187,2022-01-08 12:17:09,Jour,Pluie,Mouillé,Voie Communale,30.0,Par le coté,2.0,3.0,0.0
189,2022-01-08 16:15:12,Jour,Pluie,Mouillé,Autoroute,130.0,Autre,1.0,1.0,0.0
200,2022-01-03 05:23:56,Nuit,Pluie,Mouillé,Route Départementale,75.0,Par le coté,2.0,5.0,0.0
201,2022-01-19 09:17:59,Jour,Pluie,Mouillé,50.0,50.0,Autre,1.0,1.0,0.0
202,2022-01-07 20:10:35,Nuit,Pluie,Mouillé,Autoroute,130.0,Par le coté,2.0,,1.0
213,2022-01-09 13:53:19,Jour,Pluie,Mouillé,Voie Communale,40.0,Frontale,2.0,3.0,
222,2022-01-08 06:30:18,Nuit,Pluie,Mouillé,Voie Communale,50.0,Par le coté,2.0,4.0,0.0
228,2022-01-04 00:00:16,Nuit,Pluie,Mouillé,70.0,70.0,,2.0,,1.0
231,2022-01-19 01:09:49,Nuit,Pluie,Mouillé,50.0,50.0,Par le coté,,4.0,0.0
244,2022-01-07 20:02:23,Nuit,Pluie,Mouillé,Voie Communale,30.0,Par l'arrière,2.0,2.0,0.0
250,2022-01-04 21:41:32,Nuit,Pluie,Mouillé,Voie Communale,30.0,Par l'arrière,2.0,3.0,1.0
270,2022-01-09 21:35:36,Nuit,Pluie,Mouillé,Autoroute,130.0,Par le coté,2.0,4.0,0.0
276,2022-01-03 06:35:08,Nuit,Pluie,Mouillé,50.0,50.0,Par l'arrière,2.0,8.0,1.0
290,2022-01-08 03:14:06,Nuit,Pluie,Mouillé,Voie Communale,40.0,Autre,1.0,,0.0
291,2022-01-03 06:21:38,Nuit,Pluie,Mouillé,Voie Communale,30.0,Par l'arrière,2.0,5.0,
293,2022-01-07 10:23:36,Jour,Pluie,Mouillé,Route Départementale,80.0,,2.0,2.0,0.0
296,2022-01-09 09:09:43,Jour,Pluie,Mouillé,80.0,80.0,Frontale,2.0,,
297,2022-01-08 08:03:29,Nuit,Pluie,Mouillé,Route Départementale,70.0,,1.0,1.0,1.0
300,2022-01-07 16:48:26,Jour,Pluie,Mouillé,Route Départementale,75.0,Frontale,2.0,5.0,0.0
304,2022-01-04 14:41:56,Jour,Pluie,Mouillé,Voie Communale,30.0,Par le coté,2.0,,0.0
305,2022-01-03 18:21:54,Nuit,Pluie,Mouillé,Autoroute,130.0,Par l'arrière,2.0,2.0,
318,2022-01-09 15:34:51,Jour,Pluie,Mouillé,Voie Communale,30.0,,2.0,2.0,1.0
329,2022-01-03 20:28:19,Nuit,Pluie,Mouillé,Route Départementale,70.0,Par le coté,2.0,2.0,0.0
332,2022-01-04 03:19:42,Nuit,Pluie,Mouillé,Voie Communale,40.0,,,3.0,
335,2022-01-09 05:43:11,Nuit,Pluie,Mouillé,Route Départementale,75.0,Autre,1.0,,0.0
336,2022-01-03 14:33:23,Jour,Pluie,Mouillé,Voie Communale,30.0,Par le coté,2.0,,1.0
341,2022-01-19 10:03:19,Jour,Pluie,Mouillé,Autoroute,130.0,,2.0,3.0,0.0
367,2022-01-03 17:41:53,Nuit,Pluie,Mouillé,Route Nationale,100.0,Autre,1.0,2.0,0.0
380,2022-01-08 22:05:24,Nuit,Pluie,Mouillé,50.0,50.0,Par l'arrière,,2.0,
389,2022-01-04 14:07:47,Jour,Pluie,Mouillé,Route Départementale,80.0,Autre,,9.0,
395,2022-01-07 01:52:22,Nuit,Pluie,Mouillé,Route Départementale,75.0,Autre,1.0,1.0,
398,2022-01-03 06:51:55,Nuit,Pluie,Mouillé,Autoroute,130.0,Frontale,2.0,,1.0
401,2022-01-03 06:02:02,Nuit,Pluie,Mouillé,Voie Communale,40.0,Par le coté,2.0,4.0,0.0
403,2022-01-19 04:01:08,Nuit,Pluie,Mouillé,80.0,80.0,,1.0,,0.0
